Deprecated_Index,NAME,HIS,MBTI,source,url
9750,Brian Beacock,Healers,ENFJ,personality-database.com,https://static1.personality-database.com/profile_images/c55687e31a21453d823d31ae5720b1d0.png
2978,Bella Hadid,Knights,ISFJ,https://boo.world/database/profile/2012/bella-hadid-personality-type,boo.world
10357,Kara Lindsay,Healers,ENFP,personality-database.com,https://pdb-web-static.s3.us-east-2.amazonaws.com/avatars/profile_avatar.png
4271,Mrunal Thakur,Healers,ENFJ,https://boo.world/database/profile/14258/mrunal-thakur-personality-type,boo.world
8495,Steve Zahn,Healers,ENFP,https://boo.world/database/profile/18252/steve-zahn-personality-type,boo.world
6264,Hal Baylor,Knights,ESFJ,https://boo.world/database/profile/7244/hal-baylor-personality-type,boo.world
4488,Shannen Doherty,Explorers,ISFP,https://boo.world/database/profile/17590/shannen-doherty-personality-type,boo.world
4105,Maureen O'Sullivan,Wizards,ENTP,https://boo.world/database/profile/13310/maureen-osullivan-personality-type,boo.world
370,Sonya Priss,Wizards,INTJ,https://boo.world/database/profile/17947/sonya-priss-personality-type,boo.world
3777,Torrie Wilson,Healers,ENFJ,https://boo.world/database/profile/19238/torrie-wilson-personality-type,boo.world
4769,Benjamin Salisbury,Explorers,ISFP,https://boo.world/database/profile/2099/benjamin-salisbury-personality-type,boo.world
10808,Phoebe Robinson,Explorers,ESFP,personality-database.com,https://static1.personality-database.com/profile_images/c21c4fa9a4bb40e2832744d299860358.png
6553,David Koechner,Explorers,ISTP,https://boo.world/database/profile/4718/david-koechner-personality-type,boo.world
8762,Hal Ashby,Explorers,ISFP,https://boo.world/database/profile/7243/hal-ashby-personality-type,boo.world
4650,Jason Miller,Wizards,ENTP,https://boo.world/database/profile/8549/jason-miller-personality-type,boo.world
6451,Linda Cardellini,Healers,ENFJ,https://boo.world/database/profile/11949/linda-cardellini-personality-type,boo.world
7267,Marko Zaror,Explorers,ESTP,https://boo.world/database/profile/12979/marko-zaror-personality-type,boo.world
959,Elisabeth Shue,Healers,ENFJ,https://boo.world/database/profile/5660/elisabeth-shue-personality-type,boo.world
0,Taryn Manning,Explorers,ISFP,https://boo.world/database/profile/18630/taryn-manning-personality-type,boo.world
1,Mitzi Kapture,Healers,ENFP,https://boo.world/database/profile/14144/mitzi-kapture-personality-type,boo.world
2,Ward Bond,Wizards,INTP,https://boo.world/database/profile/19722/ward-bond-personality-type,boo.world
3,Tommy Knight,Wizards,INTP,https://boo.world/database/profile/19160/tommy-knight-personality-type,boo.world
4,Bruce Mahler,Knights,ISTJ,https://boo.world/database/profile/2777/bruce-mahler-personality-type,boo.world
5,Donna D'Errico,Healers,INFP,https://boo.world/database/profile/5305/donna-derrico-personality-type,boo.world
6,Lucius Hoyos,Explorers,ESFP,https://boo.world/database/profile/12317/lucius-hoyos-personality-type,boo.world
7,Daniel Zovatto,Explorers,ESTP,https://boo.world/database/profile/4439/daniel-zovatto-personality-type,boo.world
8,Paul Le Mat,Wizards,ENTP,https://boo.world/database/profile/15322/paul-le-mat-personality-type,boo.world
9,Mary Gibbs,Wizards,ENTJ,https://boo.world/database/profile/13101/mary-gibbs-personality-type,boo.world
10,Julian Sands,Knights,ESTJ,https://boo.world/database/profile/10184/julian-sands-personality-type,boo.world
11,Robert Sean Leonard,Healers,INFJ,https://boo.world/database/profile/16545/robert-sean-leonard-personality-type,boo.world
12,Sean Berdy,Explorers,ESTP,https://boo.world/database/profile/17449/sean-berdy-personality-type,boo.world
14,Gabriella Pession,Explorers,ISFP,https://boo.world/database/profile/6586/gabriella-pession-personality-type,boo.world
15,Katrina Law,Wizards,ENTJ,https://boo.world/database/profile/10711/katrina-law-personality-type,boo.world
16,Emmanuel Lewis,Knights,ESFJ,https://boo.world/database/profile/5978/emmanuel-lewis-personality-type,boo.world
17,Skylar Astin,Explorers,ESTP,https://boo.world/database/profile/17891/skylar-astin-personality-type,boo.world
18,Jackie R. Jacobson,Healers,ENFJ,https://boo.world/database/profile/8062/jackie-r-jacobson-personality-type,boo.world
19,Hannah Rae,Wizards,ENTJ,https://boo.world/database/profile/7323/hannah-rae-personality-type,boo.world
20,David Sutcliffe,Knights,ESTJ,https://boo.world/database/profile/4807/david-sutcliffe-personality-type,boo.world
21,Wesam Keesh,Knights,ESFJ,https://boo.world/database/profile/19777/wesam-keesh-personality-type,boo.world
22,Michael Dougherty,Explorers,ESTP,https://boo.world/database/profile/13676/michael-dougherty-personality-type,boo.world
24,Dean Stockwell,Explorers,ISFP,https://boo.world/database/profile/4865/dean-stockwell-personality-type,boo.world
25,Lara Gilchrist,Wizards,ENTJ,https://boo.world/database/profile/11421/lara-gilchrist-personality-type,boo.world
26,Sean Baker,Healers,INFP,https://boo.world/database/profile/17447/sean-baker-personality-type,boo.world
27,André Øvredal,Explorers,ISTP,https://boo.world/database/profile/1024/andr%C3%A9-%C3%B8vredal-personality-type,boo.world
28,Charlie Plummer,Healers,INFJ,https://boo.world/database/profile/3393/charlie-plummer-personality-type,boo.world
29,Brandy Norwood,Healers,ENFJ,https://boo.world/database/profile/2511/brandy-norwood-personality-type,boo.world
30,Timothy Renouf,Explorers,ISTP,https://boo.world/database/profile/18947/timothy-renouf-personality-type,boo.world
31,Liz Gallardo,Explorers,ISFP,https://boo.world/database/profile/12106/liz-gallardo-personality-type,boo.world
32,Megan Leitch,Wizards,ENTP,https://boo.world/database/profile/13439/megan-leitch-personality-type,boo.world
33,Sarah Stephens,Explorers,ISFP,https://boo.world/database/profile/17308/sarah-stephens-personality-type,boo.world
34,Sybil Danning,Healers,ENFJ,https://boo.world/database/profile/18461/sybil-danning-personality-type,boo.world
35,Natalie Lisinska,Healers,INFP,https://boo.world/database/profile/14402/natalie-lisinska-personality-type,boo.world
36,Mariana Tosca,Healers,ENFJ,https://boo.world/database/profile/12809/mariana-tosca-personality-type,boo.world
37,Irene Cara,Healers,INFP,https://boo.world/database/profile/7831/irene-cara-personality-type,boo.world
39,Kristen Wiig,Wizards,ENTP,https://boo.world/database/profile/11254/kristen-wiig-personality-type,boo.world
40,Edgar Buchanan,Healers,INFJ,https://boo.world/database/profile/5519/edgar-buchanan-personality-type,boo.world
41,Pawel Szajda,Explorers,ISFP,https://boo.world/database/profile/15414/pawel-szajda-personality-type,boo.world
42,Noah Huntley,Healers,INFJ,https://boo.world/database/profile/14810/noah-huntley-personality-type,boo.world
44,Victoria Racimo,Explorers,ESFP,https://boo.world/database/profile/19586/victoria-racimo-personality-type,boo.world
45,Vincent Schiavelli,Explorers,ISTP,https://boo.world/database/profile/19625/vincent-schiavelli-personality-type,boo.world
46,Saidah Arrika Ekulona,Explorers,ESTP,https://boo.world/database/profile/17014/saidah-arrika-ekulona-personality-type,boo.world
47,Philippe Leroy,Healers,ENFJ,https://boo.world/database/profile/15646/philippe-leroy-personality-type,boo.world
48,Neill Blomkamp,Explorers,ISTP,https://boo.world/database/profile/14540/neill-blomkamp-personality-type,boo.world
49,Ferdinand Kingsley,Knights,ISFJ,https://boo.world/database/profile/6323/ferdinand-kingsley-personality-type,boo.world
50,Nina Toussaint-White,Knights,ESTJ,https://boo.world/database/profile/14786/nina-toussaint-white-personality-type,boo.world
51,Frank Collison,Wizards,INTJ,https://boo.world/database/profile/6466/frank-collison-personality-type,boo.world
53,Tanya Haden,Knights,ESFJ,https://boo.world/database/profile/18593/tanya-haden-personality-type,boo.world
54,Ewan McGregor,Healers,ENFJ,https://boo.world/database/profile/6247/ewan-mcgregor-personality-type,boo.world
55,Clare Grant,Explorers,ESTP,https://boo.world/database/profile/3859/clare-grant-personality-type,boo.world
56,Greg Hovanessian,Wizards,ENTJ,https://boo.world/database/profile/7129/greg-hovanessian-personality-type,boo.world
57,Rebecca McFarland,Explorers,ESFP,https://boo.world/database/profile/16042/rebecca-mcfarland-personality-type,boo.world
58,Kenneth Lonergan,Explorers,ESFP,https://boo.world/database/profile/10915/kenneth-lonergan-personality-type,boo.world
59,Jay Ellis,Explorers,ESTP,https://boo.world/database/profile/8593/jay-ellis-personality-type,boo.world
60,Haley Joel Osment,Wizards,ENTP,https://boo.world/database/profile/7255/haley-joel-osment-personality-type,boo.world
61,Jeff Schine,Wizards,ENTJ,https://boo.world/database/profile/8747/jeff-schine-personality-type,boo.world
62,Mary Kate Schellhardt,Knights,ISFJ,https://boo.world/database/profile/13110/mary-kate-schellhardt-personality-type,boo.world
63,Ana Claudia Talancón,Healers,ENFP,https://boo.world/database/profile/985/ana-claudia-talanc%C3%B3n-personality-type,boo.world
64,Michael Rosenbaum,Healers,ENFP,https://boo.world/database/profile/13810/michael-rosenbaum-personality-type,boo.world
65,Diane McBain,Wizards,INTP,https://boo.world/database/profile/5133/diane-mcbain-personality-type,boo.world
66,Robert Ben Garant,Knights,ISFJ,https://boo.world/database/profile/16430/robert-ben-garant-personality-type,boo.world
67,Brittany Underwood,Healers,ENFJ,https://boo.world/database/profile/2716/brittany-underwood-personality-type,boo.world
68,Julie Gibson,Knights,ISFJ,https://boo.world/database/profile/10224/julie-gibson-personality-type,boo.world
69,Sal Mineo,Healers,INFP,https://boo.world/database/profile/17018/sal-mineo-personality-type,boo.world
70,Cillian Murphy,Wizards,INTJ,https://boo.world/database/profile/3809/cillian-murphy-personality-type,boo.world
71,Jeff Kober,Healers,INFJ,https://boo.world/database/profile/8737/jeff-kober-personality-type,boo.world
72,Elaine Taylor,Healers,INFJ,https://boo.world/database/profile/5605/elaine-taylor-personality-type,boo.world
73,Paula Wilcox,Explorers,ESTP,https://boo.world/database/profile/15394/paula-wilcox-personality-type,boo.world
74,Steve Oedekerk,Explorers,ISFP,https://boo.world/database/profile/18240/steve-oedekerk-personality-type,boo.world
75,Dan Harmon,Wizards,INTP,https://boo.world/database/profile/4316/dan-harmon-personality-type,boo.world
76,Erin Cahill,Wizards,ENTJ,https://boo.world/database/profile/6105/erin-cahill-personality-type,boo.world
77,Joe Dinicol,Wizards,ENTP,https://boo.world/database/profile/9345/joe-dinicol-personality-type,boo.world
78,Una Damon,Wizards,INTJ,https://boo.world/database/profile/19414/una-damon-personality-type,boo.world
79,Kenny Baker,Knights,ISFJ,https://boo.world/database/profile/10924/kenny-baker-personality-type,boo.world
80,Joshua Dela Cruz,Healers,ENFP,https://boo.world/database/profile/10028/joshua-dela-cruz-personality-type,boo.world
81,Patrick McKenna,Healers,INFJ,https://boo.world/database/profile/15239/patrick-mckenna-personality-type,boo.world
83,Justin Mikita,Healers,INFP,https://boo.world/database/profile/10318/justin-mikita-personality-type,boo.world
84,Celeste O'Connor,Wizards,ENTJ,https://boo.world/database/profile/3254/celeste-oconnor-personality-type,boo.world
85,Katharine Houghton,Explorers,ESFP,https://boo.world/database/profile/10573/katharine-houghton-personality-type,boo.world
86,Jennifer Grant,Wizards,ENTP,https://boo.world/database/profile/8837/jennifer-grant-personality-type,boo.world
88,Penelope Ann Miller,Explorers,ISFP,https://boo.world/database/profile/15437/penelope-ann-miller-personality-type,boo.world
89,John Standing,Knights,ISFJ,https://boo.world/database/profile/9696/john-standing-personality-type,boo.world
90,O'Shea Jackson Jr.,Healers,INFP,https://boo.world/database/profile/14889/oshea-jackson-jr-personality-type,boo.world
91,Robert Eddison,Wizards,INTJ,https://boo.world/database/profile/16462/robert-eddison-personality-type,boo.world
92,Laura Donnelly,Wizards,INTJ,https://boo.world/database/profile/11505/laura-donnelly-personality-type,boo.world
93,Danielle C. Ryan,Healers,ENFJ,https://boo.world/database/profile/4459/danielle-c-ryan-personality-type,boo.world
94,Rosanne Sorrentino,Wizards,INTP,https://boo.world/database/profile/16764/rosanne-sorrentino-personality-type,boo.world
95,Ric Young,Knights,ESTJ,https://boo.world/database/profile/16164/ric-young-personality-type,boo.world
96,Lou Romano,Explorers,ESFP,https://boo.world/database/profile/12216/lou-romano-personality-type,boo.world
97,Madeleine Harris,Healers,INFP,https://boo.world/database/profile/12509/madeleine-harris-personality-type,boo.world
98,Saïd Taghmaoui,Explorers,ESFP,https://boo.world/database/profile/17013/sa%C3%AFd-taghmaoui-personality-type,boo.world
99,Jay Underwood,Healers,ENFP,https://boo.world/database/profile/8616/jay-underwood-personality-type,boo.world
100,Ian Michael Giatti,Explorers,ISFP,https://boo.world/database/profile/7730/ian-michael-giatti-personality-type,boo.world
101,Arden Myrin,Knights,ISFJ,https://boo.world/database/profile/1561/arden-myrin-personality-type,boo.world
102,Jayson Blair,Explorers,ESFP,https://boo.world/database/profile/8638/jayson-blair-personality-type,boo.world
103,Neil Flynn,Wizards,INTP,https://boo.world/database/profile/14522/neil-flynn-personality-type,boo.world
104,Eve Plumb,Wizards,INTP,https://boo.world/database/profile/6236/eve-plumb-personality-type,boo.world
105,Barbara Williams,Healers,INFP,https://boo.world/database/profile/1905/barbara-williams-personality-type,boo.world
106,Corey Burton,Wizards,ENTP,https://boo.world/database/profile/4063/corey-burton-personality-type,boo.world
107,Maria Zhang,Healers,INFJ,https://boo.world/database/profile/12802/maria-zhang-personality-type,boo.world
108,Anthony Howell,Healers,INFJ,https://boo.world/database/profile/1461/anthony-howell-personality-type,boo.world
109,Matthew Beard,Wizards,ENTJ,https://boo.world/database/profile/13245/matthew-beard-personality-type,boo.world
110,Joseph Schildkraut,Knights,ISFJ,https://boo.world/database/profile/9953/joseph-schildkraut-personality-type,boo.world
111,Dan Vadis,Knights,ESTJ,https://boo.world/database/profile/4335/dan-vadis-personality-type,boo.world
112,Morgan Taylor Campbell,Knights,ESFJ,https://boo.world/database/profile/14236/morgan-taylor-campbell-personality-type,boo.world
113,Sunrise Coigney,Healers,INFJ,https://boo.world/database/profile/18355/sunrise-coigney-personality-type,boo.world
114,Percy Gibson,Explorers,ESTP,https://boo.world/database/profile/15458/percy-gibson-personality-type,boo.world
115,Bailey Chase,Healers,ENFP,https://boo.world/database/profile/1844/bailey-chase-personality-type,boo.world
116,Stephen Furst,Wizards,INTP,https://boo.world/database/profile/18142/stephen-furst-personality-type,boo.world
117,Penny Singleton,Wizards,INTJ,https://boo.world/database/profile/15451/penny-singleton-personality-type,boo.world
118,Tanya Reynolds,Healers,ENFP,https://boo.world/database/profile/18596/tanya-reynolds-personality-type,boo.world
119,Tom Wisdom,Knights,ESTJ,https://boo.world/database/profile/19139/tom-wisdom-personality-type,boo.world
120,Gina Comparetto,Healers,INFJ,https://boo.world/database/profile/6946/gina-comparetto-personality-type,boo.world
121,Ann Turkel,Explorers,ISFP,https://boo.world/database/profile/1276/ann-turkel-personality-type,boo.world
122,Lee Remick,Healers,ENFJ,https://boo.world/database/profile/11693/lee-remick-personality-type,boo.world
123,Marcus Rutherford,Explorers,ISTP,https://boo.world/database/profile/12728/marcus-rutherford-personality-type,boo.world
